timestamp,gasX,gasY,gasZ
536600,0.102470,0.103519,0.098703
536700,0.125943,0.124328,0.126093
536800,0.120416,0.117253,0.114863
536900,0.126912,0.125913,0.128331
537000,0.122492,0.122169,0.128188
537100,0.115459,0.114071,0.112311
537200,0.130393,0.131911,0.131049
537300,0.138247,0.140195,0.137517
537400,0.153688,0.151772,0.155560
537500,0.114052,0.109533,0.106909
537600,0.121991,0.119175,0.119793
537700,0.105161,0.102950,0.098971
537800,0.126424,0.133488,0.124855
537900,0.111115,0.104361,0.114785
538000,0.126159,0.123610,0.126747
538100,0.122005,0.119958,0.122587
538200,0.125386,0.130489,0.132659
538300,0.138037,0.132202,0.130865
538400,0.108995,0.110706,0.106341
538500,0.110068,0.110877,0.110377
538600,0.118937,0.118779,0.117249
538700,0.109237,0.106176,0.112558
538800,0.129400,0.127397,0.125413
538900,0.124091,0.122151,0.115718
539000,0.128053,0.128872,0.127800
539100,0.125515,0.119472,0.123767
539200,0.118949,0.120648,0.122663
539300,0.126696,0.126068,0.127165
539400,0.137258,0.137010,0.142243
539500,0.141204,0.136502,0.134948
539600,0.116123,0.116951,0.113433
539700,0.109670,0.106442,0.105979
539800,0.106798,0.110906,0.105155
539900,0.123189,0.122989,0.118966
540000,0.123992,0.124414,0.125745
540100,0.111364,0.110560,0.113105
540200,0.133235,0.125667,0.130578
540300,0.134082,0.124873,0.128472
540400,0.127314,0.126170,0.132088
540500,0.116799,0.122961,0.122316
540600,0.106738,0.102683,0.109258
540700,0.098480,0.102596,0.098386
540800,0.121790,0.121617,0.119846
540900,0.114544,0.111879,0.110255
541000,0.137622,0.136679,0.137448
541100,0.119895,0.125764,0.122834
541200,0.115714,0.121087,0.115952
541300,0.130232,0.130324,0.132602
541400,0.087272,0.093212,0.092177
541500,0.127845,0.134842,0.130696
541600,0.093381,0.097996,0.095263
541700,0.130749,0.123551,0.126250
541800,0.122457,0.123419,0.125000
541900,0.104416,0.106379,0.109338
542000,0.127954,0.125314,0.124188
542100,0.133212,0.129016,0.128524
542200,0.109660,0.110911,0.109228
542300,0.120796,0.111875,0.116094
542400,0.119861,0.116858,0.120918
542500,0.136194,0.143259,0.138859
542600,0.118477,0.116117,0.118179
542700,0.137750,0.128719,0.133687
542800,0.114751,0.112965,0.113268
542900,0.123234,0.124742,0.129912
543000,0.127655,0.132981,0.133347
543100,0.120404,0.120598,0.117175
543200,0.108678,0.112287,0.114214
543300,0.107039,0.110357,0.107994
543400,0.133240,0.127734,0.137273
543500,0.135947,0.130489,0.129465
543600,0.114931,0.120036,0.108504
543700,0.124931,0.126628,0.123948
543800,0.125596,0.132343,0.129834
543900,0.113293,0.117786,0.112511
544000,0.128485,0.126734,0.125666
544100,0.102605,0.103286,0.109712
544200,0.128624,0.139326,0.138210
544300,0.117338,0.123705,0.121354
544400,0.144090,0.138102,0.144438
544500,0.114294,0.116242,0.109978
544600,0.104817,0.104844,0.102639
544700,0.120602,0.120581,0.122278
544800,0.100828,0.095233,0.101278
544900,0.112664,0.116013,0.110335
545000,0.110357,0.109779,0.106041
545100,0.128280,0.126232,0.128770
545200,0.126488,0.122457,0.121011
545300,0.114352,0.117813,0.113244
545400,0.128986,0.128975,0.125906
545500,0.110799,0.115270,0.112386
545600,0.110272,0.110456,0.111490
545700,0.120618,0.120591,0.117624
545800,0.123256,0.125375,0.122300
545900,0.127356,0.120638,0.124488
546000,0.119273,0.115096,0.120448
546100,0.115418,0.111589,0.117399
546200,0.122636,0.124074,0.125886
546300,0.115034,0.111555,0.112075
546400,0.117560,0.119065,0.115528
546500,0.117315,0.118169,0.113092
546600,0.124925,0.126968,0.122307
546700,0.124017,0.122644,0.124756
546800,0.130467,0.128445,0.128714
546900,0.121740,0.121202,0.116876
547000,0.122094,0.120645,0.131074
547100,0.122038,0.122853,0.124377
547200,0.122115,0.115774,0.124204
547300,0.118690,0.128362,0.117850
547400,0.120340,0.113960,0.117442
547500,0.124861,0.121069,0.123315
547600,0.122312,0.124037,0.120377
547700,0.127174,0.131388,0.130450
547800,0.134443,0.135533,0.139855
547900,0.126123,0.124694,0.125203
548000,0.133258,0.132430,0.133222
548100,0.116980,0.116904,0.120230
548200,0.130443,0.133686,0.130169
548300,0.121355,0.121922,0.115286
548400,0.106538,0.103126,0.109485
548500,0.127391,0.128196,0.126093
548600,0.123612,0.124300,0.126759
548700,0.117589,0.117632,0.128874
548800,0.118446,0.124562,0.116942
548900,0.128033,0.131464,0.124644
549000,0.098700,0.099215,0.095449
549100,0.120104,0.127724,0.126474
549200,0.111028,0.114674,0.105937
549300,0.126379,0.125942,0.132785
549400,0.123416,0.119837,0.123352
549500,0.106073,0.117205,0.113116
549600,0.113331,0.113018,0.102879
549700,0.113312,0.113026,0.121274
549800,0.111425,0.116155,0.111065
549900,0.115657,0.115484,0.113364
550000,0.123315,0.122190,0.119575
550100,0.109753,0.113233,0.113272
550200,0.119970,0.116055,0.120112
550300,0.125284,0.122020,0.117954
550400,0.117123,0.116084,0.120092
550500,0.117724,0.120598,0.111363
550600,0.116246,0.114565,0.121160
550700,0.123873,0.127869,0.126424
550800,0.122233,0.119217,0.117666
550900,0.119340,0.119066,0.116868
551000,0.103066,0.106868,0.098671
551100,0.111140,0.102299,0.107969
551200,0.123027,0.119366,0.125439
551300,0.127227,0.127391,0.130737
551400,0.130845,0.132787,0.127586
551500,0.130625,0.126451,0.129428
551600,0.130361,0.130529,0.129671
551700,0.114853,0.118717,0.116093
551800,0.119632,0.125675,0.115918
551900,0.109164,0.111511,0.107970
552000,0.102203,0.100081,0.098628
552100,0.118836,0.121833,0.124800
552200,0.114647,0.117159,0.112045
552300,0.131896,0.129156,0.127285
552400,0.099485,0.102737,0.098957
552500,0.130561,0.136261,0.137630
552600,0.113884,0.113590,0.115596
552700,0.126435,0.128691,0.128947
552800,0.126232,0.123510,0.125477
552900,0.127659,0.126708,0.127266
553000,0.109895,0.106626,0.109106
553100,0.121927,0.126085,0.128146
553200,0.129799,0.133140,0.119838
553300,0.117139,0.111080,0.118511
553400,0.098237,0.099069,0.100714
553500,0.105444,0.115497,0.105093
553600,0.119964,0.122025,0.122211
553700,0.113282,0.118846,0.117020
553800,0.101275,0.103341,0.106756
553900,0.109379,0.103880,0.107874
554000,0.103054,0.098348,0.101636
554100,0.117855,0.118585,0.125819
554200,0.124866,0.123848,0.113779
554300,0.129302,0.129583,0.125557
554400,0.109141,0.117528,0.116137
554500,0.109771,0.113281,0.113643
554600,0.131124,0.129565,0.133209
554700,0.113764,0.115309,0.118848
554800,0.116862,0.119255,0.117899
554900,0.098319,0.098005,0.106126
555000,0.116028,0.115994,0.110002
555100,0.096848,0.100296,0.091048
555200,0.122303,0.120522,0.125360
555300,0.129284,0.132810,0.132257
555400,0.116808,0.116917,0.121206
555500,0.121098,0.121532,0.118204
555600,0.120244,0.120278,0.126032
555700,0.128773,0.128847,0.128923
555800,0.120755,0.116076,0.117656
555900,0.120472,0.124603,0.123108
556000,0.098158,0.095652,0.095156
556100,0.126846,0.126717,0.122832
556200,0.115495,0.114672,0.109460
556300,0.119057,0.121259,0.119638
556400,0.134287,0.134376,0.137569
556500,0.119661,0.113650,0.117768
556600,0.121645,0.125085,0.126933
556700,0.117552,0.116671,0.115632
556800,0.118383,0.117998,0.116590
556900,0.105036,0.102068,0.107695
557000,0.119952,0.115397,0.119193
557100,0.118595,0.111877,0.115383
557200,0.121944,0.118934,0.120308
557300,0.128092,0.127978,0.135143
557400,0.147390,0.146424,0.146871
557500,0.102740,0.099576,0.102366
557600,0.125578,0.123079,0.126619
557700,0.134985,0.136796,0.134375
557800,0.104724,0.106461,0.107445
557900,0.120410,0.122367,0.122934
558000,0.113767,0.111836,0.112866
558100,0.127884,0.131200,0.131705
558200,0.119865,0.127121,0.120976
558300,0.136246,0.139567,0.134381
558400,0.104941,0.105928,0.102781
558500,0.112303,0.109732,0.110009
558600,0.111738,0.116524,0.117635
558700,0.112111,0.110674,0.114160
558800,0.124921,0.124919,0.124917
558900,0.134942,0.131004,0.127746
559000,0.123497,0.130653,0.127814
559100,0.109240,0.112966,0.111514
559200,0.117091,0.113569,0.118082
559300,0.113356,0.110664,0.116827
559400,0.118983,0.123955,0.126725
559500,0.128043,0.129853,0.130870
559600,0.121337,0.121951,0.125538
559700,0.120745,0.124460,0.126103
559800,0.112860,0.118280,0.115362
559900,0.118418,0.119918,0.118606
560000,0.109178,0.107792,0.111435
560100,0.118710,0.124713,0.124113
560200,0.115447,0.117009,0.118185
560300,0.116940,0.112775,0.116753
560400,0.101872,0.100785,0.103338
560500,0.125245,0.130061,0.132373
560600,0.110803,0.110333,0.109411
560700,0.135023,0.139828,0.137426
560800,0.125031,0.127312,0.124867
560900,0.122240,0.120958,0.129759
561000,0.124270,0.118500,0.121767
561100,0.108085,0.113384,0.114594
561200,0.121253,0.120695,0.119374
561300,0.097709,0.102640,0.102668
561400,0.110072,0.112175,0.117799
561500,0.118291,0.117322,0.115250
561600,0.119298,0.123420,0.120491
561700,0.127306,0.122127,0.129003
561800,0.127048,0.126872,0.126056
561900,0.125413,0.125708,0.124060
562000,0.128068,0.122844,0.129383
562100,0.094320,0.091231,0.092826
562200,0.110843,0.104478,0.111732
562300,0.120458,0.124217,0.123823
562400,0.109180,0.112445,0.117340
562500,0.112465,0.116438,0.106998
562600,0.141184,0.136417,0.131284
562700,0.133226,0.136374,0.138596
562800,0.116560,0.123233,0.119209
562900,0.139351,0.138487,0.137982
563000,0.130281,0.123039,0.124964
563100,0.099924,0.099855,0.098665
563200,0.128504,0.128939,0.122540
563300,0.104517,0.105787,0.109292
563400,0.107250,0.108816,0.112500
563500,0.130402,0.125342,0.128528
563600,0.111102,0.117949,0.122087
563700,0.128290,0.133857,0.135612
563800,0.125392,0.130825,0.126983
563900,0.117893,0.121711,0.113480
564000,0.121113,0.116807,0.116666
564100,0.121657,0.120783,0.112079
564200,0.123086,0.120870,0.118241
564300,0.120698,0.114345,0.123365
564400,0.099080,0.106580,0.105634
564500,0.123614,0.115908,0.118151
564600,0.120958,0.121118,0.120973
564700,0.102484,0.102099,0.109751
564800,0.106710,0.103319,0.102298
564900,0.118572,0.120409,0.123819
565000,0.145028,0.134783,0.133797
565100,0.125819,0.127529,0.128926
565200,0.121803,0.125525,0.127642
565300,0.117850,0.113948,0.113949
565400,0.133161,0.135397,0.132008
565500,0.131330,0.130881,0.127750
565600,0.100672,0.098000,0.101967
565700,0.119044,0.114649,0.115832
565800,0.114120,0.113392,0.113180
565900,0.113740,0.111211,0.108695
566000,0.108629,0.108947,0.111057
566100,0.122794,0.119685,0.121336
566200,0.100191,0.095918,0.098252
566300,0.121668,0.119400,0.124672
566400,0.122891,0.128730,0.120046
566500,0.108262,0.106632,0.111761
566600,0.119204,0.125511,0.120712
566700,0.132580,0.132242,0.127794
566800,0.135517,0.130886,0.130044
566900,0.116504,0.118940,0.123718
567000,0.120322,0.113830,0.121975
567100,0.124186,0.120152,0.123651
567200,0.133745,0.130070,0.136646
567300,0.112355,0.120541,0.110392
567400,0.113357,0.111710,0.114884
567500,0.140012,0.136012,0.134307
567600,0.115903,0.109209,0.120537
567700,0.117247,0.111013,0.113148
567800,0.120444,0.118481,0.114561
567900,0.115462,0.120801,0.124394
568000,0.111365,0.114937,0.110572
568100,0.121857,0.123379,0.122907
568200,0.129645,0.132448,0.131136
568300,0.129407,0.129898,0.127934
568400,0.128285,0.128946,0.125695
568500,0.108132,0.108579,0.110121
568600,0.125216,0.122694,0.123726
568700,0.118479,0.119997,0.117193
568800,0.098356,0.106188,0.106733
568900,0.102927,0.102701,0.100317
569000,0.124239,0.118840,0.121441
569100,0.136594,0.128889,0.129513
569200,0.121444,0.118725,0.117384
569300,0.133479,0.140695,0.131679
569400,0.140740,0.142066,0.142849
569500,0.130461,0.122409,0.131746
569600,0.113582,0.109753,0.111447
569700,0.118616,0.111708,0.107761
569800,0.099721,0.104833,0.099524
569900,0.105029,0.102398,0.107179
570000,0.106503,0.105189,0.110274
570100,0.146159,0.142597,0.143155
570200,0.118130,0.125138,0.128830
570300,0.111781,0.112699,0.112703
570400,0.117307,0.114868,0.112362
570500,0.129307,0.130375,0.134534
570600,0.113240,0.115064,0.114542
570700,0.100483,0.100736,0.102294
570800,0.115174,0.117272,0.123576
570900,0.117587,0.111946,0.114027
571000,0.128034,0.124742,0.130566
571100,0.119888,0.120460,0.120853
571200,0.109496,0.116093,0.111793
571300,0.105673,0.103665,0.104586
571400,0.128117,0.127109,0.125735
571500,0.109877,0.108379,0.111939
571600,0.108202,0.114097,0.108682
571700,0.129717,0.131939,0.134038
571800,0.121171,0.118540,0.125483
571900,0.113091,0.111366,0.105824
572000,0.109607,0.110140,0.107913
572100,0.097799,0.102254,0.106927
572200,0.115890,0.117700,0.116080
572300,0.144445,0.137008,0.142743
572400,0.095683,0.099119,0.093326
572500,0.111455,0.117703,0.113618
572600,0.107839,0.108310,0.113291
572700,0.134527,0.134037,0.130774
572800,0.115345,0.116213,0.124369
572900,0.114166,0.114718,0.121692
573000,0.132964,0.136094,0.134548
573100,0.116301,0.113491,0.121040
573200,0.116258,0.109759,0.107175
573300,0.133667,0.135094,0.131325
573400,0.126330,0.124043,0.125213
573500,0.127620,0.128647,0.130216
573600,0.113732,0.119661,0.110958
573700,0.120801,0.119135,0.117671
573800,0.120897,0.125338,0.126096
573900,0.122980,0.117178,0.119343
574000,0.109672,0.111053,0.109327
574100,0.130936,0.131811,0.141561
574200,0.112060,0.110364,0.113435
574300,0.131619,0.130827,0.133695
574400,0.127523,0.129061,0.127264
574500,0.115885,0.117838,0.114850
574600,0.131338,0.126942,0.126632
574700,0.120961,0.122353,0.120043
574800,0.138561,0.134669,0.131491
574900,0.120536,0.122726,0.116733
575000,0.127754,0.127222,0.130370
575100,0.127381,0.121573,0.125711
575200,0.123850,0.124729,0.126556
575300,0.108486,0.107901,0.108940
575400,0.112247,0.112457,0.116708
575500,0.127643,0.130309,0.123536
575600,0.132479,0.128680,0.125807
575700,0.113892,0.105224,0.116524
575800,0.141845,0.147830,0.153362
575900,0.111935,0.113887,0.111045
576000,0.128054,0.127230,0.126931
576100,0.110269,0.113425,0.110457
576200,0.122140,0.121099,0.117197
576300,0.120975,0.119618,0.128054
576400,0.129757,0.135315,0.126573
576500,0.135078,0.133433,0.137819
576600,0.122598,0.131134,0.128276
576700,0.105956,0.107743,0.107821
576800,0.118047,0.120042,0.115736
576900,0.120468,0.116916,0.116022
577000,0.110457,0.108969,0.114221
577100,0.114904,0.119223,0.109086
577200,0.115839,0.106999,0.105305
577300,0.118272,0.116937,0.112065
577400,0.122103,0.120485,0.118667
577500,0.125164,0.127140,0.123495
577600,0.118223,0.113508,0.116579
577700,0.120057,0.118753,0.121442
577800,0.113831,0.122510,0.119332
577900,0.125657,0.128954,0.122987
578000,0.125992,0.123077,0.122196
578100,0.108844,0.110799,0.114562
578200,0.121113,0.124131,0.123407
578300,0.102702,0.102314,0.099261
578400,0.102597,0.102910,0.101352
578500,0.141260,0.142864,0.142395
578600,0.125962,0.121407,0.128517
578700,0.096966,0.097820,0.101795
578800,0.124628,0.122494,0.122545
578900,0.124906,0.124182,0.128155
579000,0.120040,0.117209,0.123649
579100,0.112472,0.113641,0.117933
579200,0.115217,0.117427,0.111543
579300,0.108934,0.105285,0.103712
579400,0.120816,0.114510,0.117614
579500,0.103561,0.104631,0.102972
579600,0.114275,0.119723,0.116671
579700,0.095811,0.103684,0.102590
579800,0.128425,0.125336,0.128277
579900,0.114723,0.119062,0.124889
580000,0.115203,0.117056,0.119288
580100,0.110804,0.108892,0.109258
580200,0.116726,0.124088,0.113923
580300,0.110530,0.104650,0.102325
580400,0.118950,0.114311,0.123926
580500,0.132945,0.131775,0.126787
580600,0.121917,0.127372,0.119043
580700,0.116430,0.104391,0.114282
580800,0.112729,0.110357,0.106232
580900,0.117136,0.114680,0.113794
581000,0.117678,0.124237,0.125762
581100,0.119788,0.116800,0.116116
581200,0.143693,0.136889,0.132457
581300,0.130113,0.124692,0.127901
581400,0.116497,0.116103,0.117737
581500,0.133271,0.123881,0.127377
581600,0.106414,0.102144,0.105178
581700,0.106541,0.106078,0.112358
581800,0.120214,0.125369,0.117716
581900,0.121425,0.124759,0.119879
582000,0.124687,0.117306,0.122400
582100,0.123349,0.122311,0.125290
582200,0.135268,0.130653,0.140468
582300,0.127756,0.131173,0.126838
582400,0.112720,0.107175,0.105147
582500,0.131527,0.130105,0.130842
582600,0.114170,0.118869,0.118555
582700,0.116148,0.109953,0.118087
582800,0.126716,0.132360,0.129264
582900,0.112772,0.114861,0.111690
583000,0.100213,0.105877,0.096949
583100,0.125445,0.124059,0.125765
583200,0.115829,0.121157,0.118508
583300,0.134642,0.130696,0.132425
583400,0.119581,0.118193,0.117322
583500,0.119225,0.119449,0.118561
583600,0.128707,0.129040,0.126567
583700,0.124677,0.122007,0.121993
583800,0.121088,0.124648,0.124702
583900,0.117159,0.113729,0.115824
584000,0.123636,0.126978,0.119737
584100,0.131888,0.126028,0.125448
584200,0.113499,0.114469,0.108832
584300,0.126453,0.129014,0.120400
584400,0.123831,0.123104,0.124059
584500,0.108097,0.108877,0.106270
584600,0.135007,0.134075,0.135420
584700,0.124206,0.117854,0.117315
584800,0.136660,0.138124,0.140291
584900,0.128191,0.130654,0.130800
585000,0.127124,0.125129,0.127659
585100,0.103766,0.100869,0.100456
585200,0.112580,0.112475,0.111032
585300,0.123469,0.120429,0.117896
585400,0.122964,0.118946,0.117640
585500,0.122509,0.125243,0.124089
585600,0.128818,0.126954,0.133191
585700,0.123087,0.128270,0.130772
585800,0.124364,0.120485,0.121321
585900,0.141764,0.138490,0.139622
586000,0.117402,0.115620,0.118608
586100,0.099544,0.097118,0.098075
586200,0.112038,0.106614,0.116510
586300,0.119302,0.119334,0.118683
586400,0.106292,0.103462,0.113470
586500,0.132068,0.128016,0.124854
586600,0.113716,0.109357,0.117798
586700,0.116587,0.117651,0.125093
586800,0.112644,0.112492,0.112307
586900,0.119362,0.116643,0.111629
587000,0.112008,0.105317,0.104944
587100,0.131079,0.131185,0.132042
587200,0.114984,0.125839,0.114640
587300,0.117726,0.119949,0.115537
587400,0.114666,0.110522,0.112082
587500,0.135639,0.132731,0.132361
587600,0.126865,0.128051,0.127105
587700,0.120710,0.120090,0.121331
587800,0.107667,0.112473,0.108971
587900,0.122639,0.124636,0.122457
588000,0.107544,0.106189,0.100543
588100,0.124056,0.128060,0.121158
588200,0.108716,0.113711,0.107681
588300,0.119105,0.118938,0.125139
588400,0.129724,0.130433,0.127490
588500,0.121333,0.120266,0.116033
588600,0.119532,0.112330,0.116016
588700,0.133207,0.136009,0.134496
588800,0.113263,0.119224,0.114567
588900,0.114154,0.116645,0.115316
589000,0.125666,0.127020,0.119672
589100,0.104455,0.098448,0.109542
589200,0.126864,0.130951,0.130181
589300,0.125921,0.120130,0.128202
589400,0.129485,0.127869,0.126918
589500,0.121315,0.117121,0.118327
589600,0.126918,0.124559,0.123061
589700,0.109927,0.113646,0.114940
589800,0.093730,0.096939,0.096186
589900,0.127144,0.126715,0.127501
590000,0.116870,0.115730,0.111113
590100,0.114357,0.113008,0.111962
590200,0.121234,0.122203,0.119895
590300,0.109985,0.108322,0.114498
590400,0.125649,0.123311,0.127309
590500,0.110504,0.115257,0.107967
590600,0.132838,0.127670,0.133726
590700,0.115206,0.110819,0.111267
590800,0.099146,0.104646,0.101104
590900,0.111741,0.108640,0.114504
591000,0.118134,0.123127,0.115591
591100,0.138103,0.135815,0.136742
591200,0.117715,0.114635,0.116164
591300,0.118496,0.118684,0.116749
